order_id,product_id,quantity,unit_price
2554,4,2,1299
2554,2,2,3499
2555,14,2,799
2555,8,1,999
2555,10,3,1599
2555,11,3,2799
2556,11,2,2799
2556,5,2,2999
2556,2,3,3499
2557,13,3,2999
2557,3,3,2499
2557,1,3,1999
2557,2,3,3499
2558,13,3,2999
2559,16,2,899
2560,1,1,1999
2560,17,3,749
2561,12,3,1499
2562,16,3,899
2562,5,3,2999
2562,19,2,999
2563,9,3,699
2563,18,1,699
2563,11,2,2799
2563,16,1,899
2564,10,2,1599
2565,5,3,2999
2566,6,1,4999
2567,15,1,3199
2567,13,3,2999
2567,11,3,2799
2568,14,1,799
2568,13,1,2999
2568,9,1,699
2569,17,2,749
2569,18,3,699
2570,3,2,2499
2570,7,3,3299
2571,3,1,2499
2572,15,1,3199
2572,3,3,2499
2572,1,1,1999
2573,18,3,699
2573,6,3,4999
2574,15,2,3199
2574,19,1,999
2574,2,2,3499
2575,16,3,899
2575,7,1,3299
2575,2,1,3499
2575,11,3,2799
2576,17,3,749
2576,14,3,799
2576,11,1,2799
2576,13,3,2999
2577,6,1,4999
2577,17,3,749
2578,12,1,1499
2578,7,2,3299
2579,16,1,899
2579,14,3,799
2579,20,2,849
2579,17,2,749
2580,19,1,999
2580,16,1,899
2580,11,1,2799
2581,20,3,849
2581,6,3,4999
2581,17,2,749
2582,10,3,1599
2583,20,3,849
2584,12,3,1499
2584,11,2,2799
2584,3,2,2499
2584,20,1,849
2585,2,3,3499
2586,7,3,3299
2586,2,2,3499
2586,3,3,2499
2586,11,3,2799
2587,18,3,699
2587,7,3,3299
2587,10,1,1599
2588,14,3,799
2588,2,3,3499
2588,3,1,2499
2589,3,2,2499
2590,13,2,2999
2590,16,2,899
2590,4,2,1299
2590,12,2,1499
2591,20,2,849
2592,5,2,2999
2592,2,3,3499
2592,11,2,2799
2592,7,3,3299
2593,14,3,799
2593,15,2,3199
2593,5,3,2999
2594,18,1,699
2594,8,3,999
2595,13,2,2999
2595,6,2,4999
2596,10,2,1599
2596,13,3,2999
2596,1,3,1999
2597,20,3,849
2598,10,3,1599
2598,4,1,1299
2598,20,2,849
2599,17,3,749
2599,11,3,2799
2600,19,1,999
2600,2,2,3499
2600,16,2,899
2601,8,2,999
2601,14,3,799
2601,18,2,699
2602,19,2,999
2603,12,1,1499
2604,4,1,1299
2605,8,3,999
2605,3,3,2499
2605,9,2,699
2606,9,2,699
2606,4,3,1299
2606,8,3,999
2606,11,3,2799
2607,15,1,3199
2607,7,1,3299
2607,11,1,2799
2608,16,2,899
2608,10,3,1599
2608,20,1,849
2609,7,2,3299
2610,10,1,1599
2611,9,3,699
2612,11,1,2799
2612,19,3,999
2612,20,3,849
2613,4,2,1299
2614,12,2,1499
2614,1,3,1999
2614,2,1,3499
2614,4,2,1299
2615,18,2,699
2615,14,2,799
2615,6,3,4999
2615,17,1,749
2616,15,1,3199
2616,13,2,2999
2616,8,2,999
2616,12,1,1499
2617,2,3,3499
2617,15,3,3199
2617,5,1,2999
2617,18,2,699
2618,3,2,2499
2619,20,2,849
2619,8,3,999
2619,14,1,799
2620,17,3,749
2620,1,3,1999
2620,7,1,3299
2621,12,1,1499
2621,18,3,699
2621,5,1,2999
2621,13,2,2999
2622,5,3,2999
2623,7,1,3299
2623,6,2,4999
2624,18,3,699
2624,19,2,999
2624,5,2,2999
2624,11,2,2799
2625,6,3,4999
2625,12,2,1499
2626,3,2,2499
2626,7,1,3299
2626,13,3,2999
2627,19,1,999
2628,3,1,2499
2628,9,1,699
2628,13,1,2999
2628,5,2,2999
2629,4,1,1299
2630,17,2,749
2631,14,3,799
2632,5,2,2999
2632,12,3,1499
2632,1,2,1999
2632,16,3,899
2633,18,2,699
2633,17,3,749
2633,19,1,999
2634,6,2,4999
2634,13,3,2999
2635,19,3,999
2636,20,2,849
2636,1,2,1999
2637,8,2,999
2638,2,3,3499
2638,4,2,1299
2638,18,3,699
2638,3,3,2499
2639,1,1,1999
2639,15,2,3199
2639,9,1,699
2639,6,1,4999
2640,13,1,2999
2640,1,1,1999
2641,12,1,1499
2641,9,3,699
2641,17,1,749
2641,1,1,1999
2642,1,2,1999
2643,9,3,699
2643,13,3,2999
2643,7,2,3299
2644,3,1,2499
2645,19,2,999
2645,20,3,849
2645,1,2,1999
2645,8,1,999
2646,12,2,1499
2647,9,1,699
2647,13,2,2999
2648,7,2,3299
2648,8,3,999
2648,15,2,3199
2649,2,1,3499
2649,1,2,1999
2649,13,2,2999
2649,9,3,699
2650,16,1,899
2651,11,1,2799
2651,16,1,899
2651,9,2,699
2651,20,3,849
2652,7,2,3299
2652,4,2,1299
2652,18,1,699
2652,3,2,2499
2653,19,2,999
2653,10,1,1599
2653,16,1,899
2654,12,2,1499
2654,10,2,1599
2654,20,1,849
2654,14,3,799
2655,10,2,1599
2655,17,2,749
2656,17,2,749
2656,12,2,1499
2656,14,3,799
2656,1,3,1999
2657,7,3,3299
2658,15,2,3199
2658,20,1,849
2658,19,3,999
2658,12,1,1499
2659,15,1,3199
2659,19,3,999
2659,6,1,4999
2659,20,1,849
2660,6,3,4999
2660,20,3,849
2660,2,1,3499
2660,14,2,799
2661,5,1,2999
2662,13,3,2999
2663,13,3,2999
2664,5,1,2999
2664,10,3,1599
2664,3,2,2499
2665,9,2,699
2665,17,2,749
2665,18,3,699
2666,9,1,699
2667,8,2,999
2667,15,1,3199
2667,14,2,799
2668,18,1,699
2668,13,1,2999
2668,1,3,1999
2668,6,3,4999
2669,3,3,2499
2670,18,3,699
2670,16,3,899
2671,9,1,699
2672,19,1,999
2672,13,2,2999
2672,10,1,1599
2672,18,1,699
2673,1,2,1999
2674,5,1,2999
2675,16,2,899
2676,20,2,849
2676,5,2,2999
2676,3,2,2499
2676,2,1,3499
2677,19,1,999
2677,15,1,3199
2677,9,1,699
2677,18,3,699
2678,7,3,3299
2678,1,2,1999
2679,18,1,699
2679,1,2,1999
2679,14,2,799
2679,2,2,3499
2680,18,3,699
2680,11,1,2799
2680,17,3,749
2681,16,3,899
2681,20,1,849
2681,5,2,2999
2681,1,1,1999
2682,5,3,2999
2682,8,1,999
2682,19,3,999
2683,19,3,999
2683,11,1,2799
2683,17,2,749
2683,6,3,4999
2684,3,2,2499
2684,10,2,1599
2684,6,2,4999
2684,1,2,1999
2685,19,1,999
2685,14,2,799
2686,3,2,2499
2686,6,3,4999
2687,15,2,3199
2687,16,1,899
2687,6,3,4999
2687,9,2,699
2688,6,1,4999
2688,13,2,2999
2688,12,2,1499
2688,16,3,899
2689,20,1,849
2689,19,1,999
2690,16,1,899
2690,19,3,999
2690,14,1,799
2691,16,2,899
2691,8,1,999
2691,20,2,849
2692,12,3,1499
2692,9,1,699
2693,9,3,699
2694,4,2,1299
2695,14,1,799
2695,19,3,999
2695,1,1,1999
2696,15,1,3199
2696,10,3,1599
2696,6,3,4999
2697,16,3,899
2697,3,1,2499
2697,12,1,1499
2697,8,1,999
2698,11,1,2799
2698,1,3,1999
2698,2,3,3499
2698,7,1,3299
2699,14,1,799
2699,3,2,2499
2699,10,3,1599
2699,18,2,699
2700,6,2,4999
2700,8,3,999
2700,4,2,1299
2701,15,3,3199
2701,12,1,1499
2701,9,2,699
2701,8,1,999
2702,12,3,1499
2702,6,2,4999
2703,8,1,999
2704,2,1,3499
2704,6,2,4999
2705,1,2,1999
2705,19,1,999
2705,18,3,699
2706,3,1,2499
2706,13,1,2999
2706,2,1,3499
2707,12,2,1499
2707,11,1,2799
2707,18,3,699
2708,11,1,2799
2708,13,1,2999
2708,10,3,1599
2709,17,2,749
2709,2,3,3499
2710,12,3,1499
2711,4,2,1299
2711,11,2,2799
2711,16,1,899
2711,19,2,999
2712,14,2,799
2712,8,1,999
2712,1,3,1999
2713,14,1,799
2713,8,1,999
2713,11,1,2799
2714,2,3,3499
2714,11,3,2799
2715,15,3,3199
2715,3,1,2499
2715,10,3,1599
2715,7,2,3299
2716,10,2,1599
2717,18,3,699
2718,18,1,699
2718,17,2,749
2719,14,3,799
2719,2,1,3499
2719,12,3,1499
2720,16,1,899
2720,6,2,4999
2720,17,1,749
2720,2,3,3499
2721,10,2,1599
2722,15,3,3199
2723,17,3,749
2723,19,2,999
2723,12,2,1499
2723,4,2,1299
2724,13,3,2999
2724,16,1,899
2724,9,2,699
2725,16,2,899
2725,4,2,1299
2725,3,2,2499
2726,7,3,3299
2726,10,1,1599
2726,8,3,999
2726,3,3,2499
2727,12,2,1499
2727,17,2,749
2728,1,1,1999
2728,7,2,3299
2729,4,3,1299
2729,12,1,1499
2729,10,1,1599
2729,16,1,899
2730,11,2,2799
2730,1,2,1999
2730,2,3,3499
2731,19,2,999
2731,16,3,899
2732,4,1,1299
2732,13,2,2999
2732,7,1,3299
2732,1,3,1999
2733,11,3,2799
2733,6,2,4999
2734,15,3,3199
2735,17,3,749
2735,16,1,899
2736,5,3,2999
2736,15,2,3199
2736,11,1,2799
2737,2,3,3499
2737,12,2,1499
2737,13,2,2999
2738,9,1,699
2739,13,1,2999
2739,14,1,799
2739,2,3,3499
2739,4,1,1299
2740,19,3,999
2741,20,2,849
2741,11,2,2799
2741,18,1,699
2741,10,1,1599
2742,18,1,699
2742,20,3,849
2742,13,1,2999
2743,8,1,999
2744,19,3,999
2744,4,1,1299
2744,9,3,699
2744,20,3,849
2745,17,3,749
2746,13,3,2999
2746,5,2,2999
2746,10,2,1599
2747,9,2,699
2747,3,1,2499
2748,10,1,1599
2749,15,3,3199
2750,1,2,1999
2750,19,2,999
2750,9,1,699
2750,2,2,3499
2751,9,2,699
2752,11,2,2799
2752,16,3,899
2752,9,2,699
2752,2,1,3499
2753,1,3,1999
2753,8,1,999
2753,19,2,999
2753,4,3,1299
2754,1,2,1999
2755,18,1,699
2756,3,1,2499
2757,6,2,4999
2758,15,2,3199
2758,10,2,1599
2758,17,3,749
2759,17,1,749
2759,9,2,699
2759,20,1,849
2760,1,1,1999
2760,3,3,2499
2760,15,2,3199
2760,16,2,899
2761,17,2,749
2761,4,1,1299
2761,19,3,999
2761,3,3,2499
2762,9,2,699
2763,15,1,3199
2763,9,3,699
2763,8,3,999
2763,18,3,699
2764,6,2,4999
2764,8,3,999
2764,4,1,1299
2765,20,2,849
2765,19,3,999
2765,6,2,4999
2766,15,1,3199
2766,8,3,999
2766,4,2,1299
2766,20,2,849
2767,18,3,699
2767,12,2,1499
2768,18,3,699
2768,15,1,3199
2768,3,1,2499
2768,9,2,699
2769,15,2,3199
2769,2,2,3499
2769,14,3,799
2769,1,3,1999
2770,4,2,1299
2770,20,1,849
2771,12,2,1499
2771,9,2,699
2772,1,2,1999
2772,4,2,1299
2772,10,1,1599
2772,11,1,2799
2773,18,2,699
2774,11,1,2799
2775,4,3,1299
2776,19,2,999
2777,5,1,2999
2778,7,2,3299
2778,17,3,749
2779,16,1,899
2779,5,1,2999
2779,7,2,3299
2779,18,3,699
2780,14,2,799
2780,12,3,1499
2781,5,2,2999
2781,1,1,1999
2782,3,1,2499
2782,8,2,999
2782,1,2,1999
2782,5,1,2999
2783,14,2,799
2784,19,3,999
2785,15,3,3199
2785,4,1,1299
2785,6,2,4999
2785,13,3,2999
2786,11,3,2799
2786,6,2,4999
2787,18,1,699
2787,14,1,799
2787,17,2,749
2787,4,1,1299
2788,11,3,2799
2789,13,3,2999
2790,19,1,999
2790,4,3,1299
2790,5,3,2999
2791,6,1,4999
2791,13,1,2999
2791,19,1,999
2791,1,2,1999
2792,12,2,1499
2792,19,1,999
2792,16,3,899
2793,12,2,1499
2793,3,3,2499
2793,5,2,2999
2794,15,2,3199
2794,1,1,1999
2794,7,2,3299
2794,17,2,749
2795,6,1,4999
2795,7,1,3299
2795,19,3,999
2796,19,3,999
2796,6,2,4999
2797,2,2,3499
2798,14,2,799
2798,12,3,1499
2799,20,2,849
2800,14,3,799
2801,11,2,2799
2801,3,2,2499
2801,6,1,4999
2801,20,3,849
2802,20,2,849
2803,2,1,3499
2803,1,2,1999
2804,17,1,749
2804,8,3,999
2805,11,3,2799
2805,7,1,3299
2805,4,3,1299
2805,14,1,799
2806,14,2,799
2807,1,1,1999
2807,8,2,999
2807,7,2,3299
2808,9,1,699
2808,19,3,999
2808,15,3,3199
2808,1,2,1999
2809,16,2,899
2810,19,1,999
2811,20,3,849
2811,19,3,999
2811,14,1,799
2811,4,1,1299
2812,6,3,4999
2812,5,3,2999
2813,10,3,1599
2813,8,1,999
2813,12,3,1499
2813,9,3,699
2814,20,1,849
2814,12,1,1499
2815,17,2,749
2815,14,2,799
2815,6,3,4999
2816,15,2,3199
2817,19,2,999
2818,20,2,849
2818,8,3,999
2819,11,3,2799
2820,4,3,1299
2821,11,1,2799
2821,15,2,3199
2821,14,2,799
2822,17,1,749
2822,19,1,999
2822,15,2,3199
2823,2,2,3499
2823,1,2,1999
2823,17,2,749
2823,7,3,3299
2824,1,2,1999
2824,16,2,899
2825,19,3,999
2825,5,2,2999
2825,15,3,3199
2825,4,2,1299
2826,5,3,2999
2826,17,3,749
2826,12,3,1499
2827,8,2,999
2827,19,3,999
2827,15,1,3199
2828,19,2,999
2828,10,2,1599
2828,20,3,849
2828,9,3,699
2829,14,2,799
2829,5,3,2999
2830,19,1,999
2830,4,3,1299
2830,13,2,2999
2831,19,3,999
2831,2,3,3499
2831,15,3,3199
2832,11,2,2799
2832,14,2,799
2832,18,3,699
2832,3,2,2499
2833,2,3,3499
2833,15,3,3199
2834,11,3,2799
2834,1,3,1999
2835,5,1,2999
2835,7,3,3299
2836,19,3,999
2836,20,2,849
2836,11,3,2799
2836,5,1,2999
2837,7,1,3299
2837,6,2,4999
2837,15,3,3199
2838,7,1,3299
2839,20,3,849
2839,11,2,2799
2839,2,2,3499
2839,8,2,999
2840,16,2,899
2841,16,1,899
2841,13,1,2999
2841,4,3,1299
2842,16,2,899
2842,1,2,1999
2843,5,3,2999
2843,18,1,699
2844,8,2,999
2844,1,2,1999
2844,9,2,699
2845,14,2,799
2845,1,2,1999
2845,16,3,899
2846,14,3,799
2846,7,2,3299
2846,2,1,3499
2846,9,1,699
2847,14,1,799
2847,19,1,999
2848,13,1,2999
2849,3,2,2499
2850,10,2,1599
2850,2,3,3499
2850,15,2,3199
2851,8,3,999
2851,20,3,849
2852,4,2,1299
2852,1,1,1999
2853,2,3,3499
2854,6,2,4999
2854,15,2,3199
2854,2,3,3499
2855,18,1,699
2855,5,2,2999
2856,3,1,2499
2857,12,3,1499
2857,17,2,749
2857,11,2,2799
2857,5,2,2999
2858,15,2,3199
2858,5,1,2999
2858,9,2,699
2859,16,1,899
2859,18,2,699
2859,19,1,999
2859,9,3,699
2860,14,1,799
2861,5,1,2999
2861,13,3,2999
2861,17,1,749
2862,9,1,699
2862,4,2,1299
2862,15,1,3199
2862,1,2,1999
2863,18,1,699
2863,17,3,749
2863,1,3,1999
2863,7,2,3299
2864,15,3,3199
2864,19,1,999
2865,8,1,999
2865,12,2,1499
2865,9,1,699
2866,18,2,699
2866,1,1,1999
2866,17,3,749
2867,16,1,899
2867,4,2,1299
2867,12,2,1499
2867,6,3,4999
2868,14,3,799
2868,18,2,699
2869,14,2,799
2869,3,1,2499
2869,2,1,3499
2870,4,2,1299
2871,12,3,1499
2871,10,2,1599
2872,1,3,1999
2873,9,3,699
2873,15,2,3199
2873,11,2,2799
2873,8,3,999
2874,6,1,4999
2874,2,2,3499
2874,10,2,1599
2875,3,2,2499
2875,7,3,3299
2875,8,1,999
2876,13,1,2999
2876,18,3,699
2876,4,2,1299
2876,20,2,849
2877,12,3,1499
2878,9,3,699
2878,19,1,999
2878,2,1,3499
2879,15,2,3199
2879,9,1,699
2879,19,3,999
2880,8,2,999
2880,11,3,2799
2880,5,3,2999
2881,3,2,2499
2881,18,3,699
2881,9,2,699
2882,6,1,4999
2882,3,2,2499
2883,7,1,3299
2883,9,1,699
2883,18,1,699
2883,1,3,1999
2884,1,2,1999
2884,11,2,2799
2885,20,1,849
2886,15,1,3199
2886,10,2,1599
2886,13,1,2999
2887,16,2,899
2887,6,2,4999
2887,3,1,2499
2888,5,2,2999
2888,6,2,4999
2888,14,3,799
2889,16,2,899
2889,11,3,2799
2889,10,2,1599
2889,9,2,699
2890,19,2,999
2890,7,1,3299
2891,19,1,999
2892,5,2,2999
2893,12,2,1499
2893,14,2,799
2893,4,3,1299
2893,3,2,2499
2894,14,2,799
2895,2,3,3499
2895,5,2,2999
2895,19,1,999
2895,15,1,3199
2896,3,2,2499
2896,18,2,699
2896,14,2,799
2896,6,2,4999
2897,7,3,3299
2898,13,2,2999
2899,17,1,749
2899,13,2,2999
2899,19,2,999
2900,11,1,2799
2900,5,1,2999
2901,13,2,2999
2901,19,1,999
2901,17,3,749
2902,5,1,2999
2902,2,3,3499
2902,8,1,999
2903,7,1,3299
2903,6,1,4999
2904,18,3,699
2904,13,3,2999
2904,5,3,2999
2904,14,2,799
2905,8,1,999
2906,15,2,3199
2906,3,1,2499
2906,1,3,1999
2907,12,2,1499
2907,16,2,899
2907,8,1,999
2908,2,2,3499
2909,7,1,3299
2909,2,3,3499
2909,5,3,2999
2909,15,3,3199
2910,6,3,4999
2910,9,1,699
2910,2,2,3499
2911,19,2,999
2911,15,3,3199
2912,12,3,1499
2913,11,2,2799
2913,13,3,2999
2913,1,3,1999
2913,10,2,1599
2914,20,3,849
2914,3,1,2499
2915,1,1,1999
2915,20,3,849
2915,14,3,799
2915,6,2,4999
2916,14,1,799
2916,9,2,699
2917,3,1,2499
2918,8,3,999
2919,12,3,1499
2919,14,3,799
2920,4,2,1299
2921,1,1,1999
2921,5,3,2999
2921,15,2,3199
2921,16,1,899
2922,15,2,3199
2922,19,2,999
2922,10,2,1599
2923,11,1,2799
2923,8,3,999
2923,13,3,2999
2924,18,1,699
2925,5,3,2999
2925,2,3,3499
2925,15,3,3199
2926,3,3,2499
2927,11,1,2799
2927,5,1,2999
2927,2,3,3499
2928,7,2,3299
2928,1,1,1999
2928,17,1,749
2928,5,3,2999
2929,1,2,1999
2929,6,1,4999
2929,7,2,3299
2930,18,1,699
2931,1,2,1999
2932,5,2,2999
2932,11,2,2799
2933,10,2,1599
2933,8,3,999
2934,6,1,4999
2934,15,1,3199
2934,14,2,799
2934,18,1,699
2935,7,3,3299
2936,6,3,4999
2937,19,2,999
2938,19,3,999
2939,13,1,2999
2939,18,2,699
2939,7,1,3299
2940,3,1,2499
2940,16,3,899
2940,20,1,849
2941,10,1,1599
2941,2,1,3499
2941,11,3,2799
2941,1,1,1999
2942,14,1,799
2942,1,2,1999
2942,16,3,899
2943,5,1,2999
2943,12,1,1499
2943,15,1,3199
2944,17,2,749
2944,3,3,2499
2944,19,2,999
2944,2,1,3499
2945,15,3,3199
2945,1,3,1999
2945,19,2,999
2945,12,2,1499
2946,8,3,999
2946,7,2,3299
2947,1,3,1999
2948,8,1,999
2948,6,2,4999
2949,10,3,1599
2949,20,1,849
2949,18,3,699
2949,17,3,749
2950,6,3,4999
2950,5,3,2999
2950,17,1,749
2950,11,3,2799
2951,4,3,1299
2951,7,2,3299
2951,20,1,849
2952,18,1,699
2952,16,2,899
2953,8,2,999
2953,14,2,799
2953,9,3,699
2954,9,2,699
2954,4,1,1299
2954,13,1,2999
2954,8,1,999
2955,16,2,899
2955,13,2,2999
2955,2,3,3499
2955,4,2,1299
2956,3,1,2499
2956,12,3,1499
2956,15,1,3199
2957,4,1,1299
2957,20,1,849
2957,10,2,1599
2957,13,1,2999
2958,11,2,2799
2959,17,2,749
2959,8,1,999
2959,13,2,2999
2959,20,2,849
2960,11,3,2799
2960,9,2,699
2960,20,3,849
2961,20,2,849
2962,9,3,699
2962,5,1,2999
2962,4,2,1299
2962,15,3,3199
2963,1,1,1999
2963,19,3,999
2963,7,3,3299
2963,9,3,699
2964,7,2,3299
2965,7,1,3299
2965,16,1,899
2965,15,3,3199
2966,4,3,1299
2966,10,2,1599
2966,6,2,4999
2967,5,3,2999
2967,3,3,2499
2967,16,2,899
2968,4,2,1299
2969,11,1,2799
2969,19,2,999
2969,6,3,4999
2970,9,3,699
2970,17,3,749
2970,16,1,899
2970,3,1,2499
2971,11,1,2799
2971,15,3,3199
2971,13,3,2999
2972,3,3,2499
2972,10,3,1599
2972,6,3,4999
2973,7,1,3299
2973,16,3,899
2974,7,1,3299
2975,16,3,899
2975,4,3,1299
2975,3,1,2499
2975,11,3,2799
2976,3,3,2499
2976,1,3,1999
2976,16,1,899
2977,9,1,699
2977,13,3,2999
2977,3,3,2499
2978,10,1,1599
2978,16,3,899
2979,16,2,899
2979,20,3,849
2980,5,2,2999
2981,18,1,699
2982,13,3,2999
2982,14,2,799
2982,1,2,1999
2982,5,3,2999
2983,14,2,799
2984,16,3,899
2984,1,3,1999
2985,14,1,799
2985,19,2,999
2985,8,3,999
2985,6,1,4999
2986,14,3,799
2986,16,2,899
2987,12,3,1499
2987,2,2,3499
2987,16,2,899
2987,10,2,1599
2988,3,3,2499
2988,17,1,749
2988,6,2,4999
2989,7,2,3299
2990,13,1,2999
2990,8,1,999
2991,8,2,999
2991,20,2,849
2991,1,1,1999
2991,2,3,3499
2992,5,2,2999
2992,9,2,699
2993,16,3,899
2993,19,1,999
2994,7,2,3299
2994,5,2,2999
2995,6,1,4999
2995,17,1,749
2995,8,2,999
2995,15,3,3199
2996,8,3,999
2996,16,3,899
2997,9,1,699
2997,2,3,3499
2998,18,3,699
2999,12,3,1499
2999,16,3,899
3000,4,3,1299
3000,16,3,899
3000,14,2,799
3001,12,3,1499
3001,10,3,1599
3001,19,1,999
3002,20,1,849
3002,6,2,4999
3002,14,1,799
3002,10,3,1599
3003,20,3,849
3003,7,1,3299
3003,9,3,699
3004,20,3,849
3004,15,1,3199
3004,17,1,749
3004,7,3,3299
3005,19,2,999
3005,14,1,799
3005,12,3,1499
3006,2,2,3499
3006,13,2,2999
3006,15,2,3199
3006,8,2,999
3007,8,3,999
3007,5,3,2999
3007,18,1,699
3007,12,3,1499
3008,13,2,2999
3008,6,2,4999
3008,5,3,2999
3008,4,2,1299
3009,20,3,849
3009,9,2,699
3010,10,2,1599
3010,14,3,799
3010,12,3,1499
3011,2,1,3499
3011,20,3,849
3012,13,1,2999
3012,20,3,849
3013,6,3,4999
3013,20,1,849
3014,14,3,799
3015,10,3,1599
3016,14,2,799
3016,10,2,1599
3017,20,1,849
3017,12,2,1499
3017,9,2,699
3018,14,2,799
3019,9,2,699
3019,14,3,799
3020,18,3,699
3020,2,3,3499
3020,11,1,2799
3020,5,3,2999
3021,18,1,699
3021,10,3,1599
3021,15,3,3199
3021,20,3,849
3022,2,2,3499
3022,13,3,2999
3022,17,1,749
3023,8,3,999
3023,2,3,3499
3024,8,2,999
3024,10,2,1599
3024,20,3,849
3025,13,3,2999
3025,2,2,3499
3025,8,1,999
3026,20,1,849
3026,10,2,1599
3026,13,3,2999
3026,14,1,799
3027,19,1,999
3027,4,1,1299
3027,3,1,2499
3027,14,1,799
3028,11,3,2799
3028,12,3,1499
3028,18,3,699
3028,14,3,799
3029,11,3,2799
3030,13,3,2999
3030,1,2,1999
3030,4,2,1299
3030,8,3,999
3031,17,1,749
3031,1,1,1999
3032,18,1,699
3033,20,2,849
3034,2,1,3499
3034,12,3,1499
3034,11,1,2799
3035,17,2,749
3036,20,3,849
3036,5,1,2999
3036,7,3,3299
3037,5,3,2999
3038,19,1,999
3038,12,1,1499
3038,6,3,4999
3039,16,2,899
3040,9,2,699
3040,18,1,699
3040,1,1,1999
3040,13,3,2999
3041,2,3,3499
3041,13,2,2999
3042,4,3,1299
3043,5,3,2999
3044,11,3,2799
3044,12,3,1499
3045,4,3,1299
3045,10,2,1599
3046,1,3,1999
3047,1,1,1999
3047,12,1,1499
3047,6,1,4999
3048,9,2,699
3048,4,2,1299
3048,18,3,699
3048,1,2,1999
3049,9,1,699
3050,19,2,999
3050,12,1,1499
3050,1,3,1999
3051,11,3,2799
3051,13,3,2999
3051,14,1,799
3052,9,2,699
3052,5,1,2999
3052,20,3,849
3052,3,3,2499
3053,14,3,799
3053,6,3,4999
3053,11,3,2799
3053,7,2,3299
3054,7,2,3299
3054,2,2,3499
3054,4,2,1299
3055,17,3,749
3055,11,2,2799
3055,1,1,1999
3055,5,3,2999
3056,14,3,799
3056,1,3,1999
3056,7,1,3299
3056,10,2,1599
3057,4,2,1299
3058,2,2,3499
3058,6,2,4999
3058,3,1,2499
3059,7,1,3299
3059,11,2,2799
3060,20,2,849
3060,13,1,2999
3060,3,1,2499
3061,11,1,2799
3061,7,1,3299
3062,10,1,1599
3062,5,1,2999
3063,9,2,699
3063,8,3,999
3063,4,3,1299
3064,9,3,699
3064,7,3,3299
3065,5,1,2999
3066,16,3,899
3066,19,3,999
3067,5,2,2999
3067,10,2,1599
3067,6,3,4999
3067,14,3,799
3068,10,1,1599
3068,12,3,1499
3068,5,2,2999
3068,14,3,799
3069,11,2,2799
3069,10,3,1599
3070,15,3,3199
3071,11,3,2799
3071,12,3,1499
3071,8,3,999
3072,13,2,2999
3072,16,3,899
3072,14,1,799
3072,20,3,849
3073,3,2,2499
3073,5,1,2999
3073,2,1,3499
3073,16,3,899
3074,5,1,2999
3074,13,3,2999
3074,20,3,849
3075,9,3,699
3075,8,1,999
3075,1,1,1999
3076,10,2,1599
3076,12,1,1499
3076,15,1,3199
3076,20,1,849
3077,8,2,999
3077,20,3,849
3077,19,2,999
3078,2,3,3499
3079,12,3,1499
3079,18,1,699
3079,20,3,849
3079,14,3,799
3080,4,3,1299
3080,12,3,1499
3081,17,2,749
3081,5,2,2999
3082,6,3,4999
3082,8,2,999
3083,4,3,1299
3083,10,3,1599
3084,16,2,899
3084,20,1,849
3084,9,1,699
3084,1,2,1999
3085,13,1,2999
3085,5,1,2999
3085,6,3,4999
3085,19,3,999
3086,18,2,699
3086,6,1,4999
3086,16,2,899
3086,9,2,699
3087,19,3,999
3087,14,1,799
3087,6,2,4999
3088,6,1,4999
3089,19,1,999
3089,18,3,699
3089,3,3,2499
3090,1,2,1999
3091,10,3,1599
3092,11,3,2799
3092,19,3,999
3092,12,3,1499
3092,18,3,699
3093,16,1,899
3093,19,1,999
3094,6,2,4999
3094,16,3,899
3094,13,2,2999
3094,15,2,3199
3095,3,2,2499
3095,7,2,3299
3095,10,3,1599
3095,20,1,849
3096,6,1,4999
3096,14,1,799
3096,16,1,899
3097,12,1,1499
3098,10,2,1599
3098,17,2,749
3098,1,1,1999
3099,9,3,699
3100,13,2,2999
3101,11,2,2799
3102,15,1,3199
3102,8,1,999
3102,13,3,2999
3102,20,3,849
3103,10,2,1599
3103,8,3,999
3103,6,2,4999
3103,2,3,3499
3104,12,2,1499
3105,4,3,1299
3106,7,3,3299
3106,6,2,4999
3106,14,3,799
3106,1,2,1999
3107,3,3,2499
3107,2,3,3499
3107,17,2,749
3107,11,1,2799
3108,14,2,799
3108,9,2,699
3109,14,3,799
3109,12,2,1499
3109,13,3,2999
3109,9,2,699
3110,3,2,2499
3110,12,2,1499
3110,19,2,999
3110,8,2,999
3111,6,3,4999
3111,1,3,1999
3111,18,3,699
3111,9,3,699
3112,1,2,1999
3112,8,2,999
3112,15,3,3199
3113,7,2,3299
3113,18,2,699
3114,10,1,1599
3114,17,2,749
3114,2,1,3499
3114,9,2,699
3115,7,2,3299
3115,6,1,4999
3115,9,1,699
3115,1,3,1999
3116,19,2,999
3116,14,2,799
3116,7,2,3299
3116,18,2,699
3117,7,2,3299
3117,5,1,2999
3118,2,2,3499
3118,19,1,999
3119,16,3,899
3120,19,3,999
3120,15,3,3199
3120,16,2,899
3121,9,2,699
3121,7,3,3299
3121,11,2,2799
3122,12,3,1499
3123,17,2,749
3123,16,1,899
3123,11,2,2799
3123,14,1,799
3124,4,1,1299
3124,7,2,3299
3124,20,2,849
3124,5,2,2999
3125,7,1,3299
