order_id,customer_id,order_date,status,discount,shipping_fee,total_amount
2283,435,2025-09-19 11:31:00,Completed,0,0,13195
2284,155,2025-11-11 03:42:00,Completed,0,0,1998
2285,329,2025-03-19 03:22:00,Completed,0,0,7497
2286,472,2025-06-21 06:21:00,Completed,1172.1,0,22269.9
2287,86,2025-06-15 05:48:00,Returned,0,0,19791
2288,299,2025-10-05 19:45:00,Cancelled,384.65,0,7308.35
2289,292,2025-11-03 07:03:00,Completed,1019.4,0,9174.6
2290,188,2025-07-06 16:18:00,Completed,889.7,0,8007.3
2291,69,2025-12-01 11:25:00,Completed,0,79,1477
2292,12,2025-12-06 01:05:00,Completed,1159.2,0,10432.8
2293,134,2025-01-21 22:32:00,Completed,199.9,0,1799.1
2294,278,2025-11-03 01:43:00,Completed,134.85,79,843.15
2295,4,2025-08-30 13:10:00,Completed,0,0,2598
2296,118,2025-03-15 17:09:00,Completed,659.55,0,3737.45
2297,242,2025-06-17 04:33:00,Completed,0,0,5046
2298,372,2025-10-11 08:28:00,Cancelled,0,0,1998
2299,480,2025-05-07 11:42:00,Completed,2354.25,0,13340.75
2300,68,2025-01-04 13:18:00,Completed,0,0,14592
2301,66,2025-10-04 00:54:00,Completed,239.85,0,1359.15
2302,466,2025-12-31 10:15:00,Completed,0,0,1698
2303,390,2025-02-18 20:16:00,Completed,0,0,12490
2304,44,2025-11-25 16:43:00,Cancelled,799.7,0,7197.3
2305,329,2025-12-30 00:43:00,Completed,1459.2,0,13132.8
2306,477,2025-05-03 23:25:00,Cancelled,839.7,0,4758.3
2307,491,2025-06-26 15:50:00,Completed,0,0,6193
2308,309,2025-08-09 18:40:00,Completed,0,0,14992
2309,35,2025-01-25 12:21:00,Completed,759.4,0,6834.6
2310,74,2025-08-16 13:05:00,Completed,0,0,17793
2311,144,2025-04-10 15:46:00,Completed,384.8,0,7311.2
2312,397,2025-09-13 05:20:00,Completed,699.8,0,13296.2
2313,3,2025-01-17 08:05:00,Completed,369.75,0,7025.25
2314,483,2025-07-23 19:06:00,Completed,0,0,14794
2315,289,2025-07-13 00:10:00,Completed,0,0,4698
2316,337,2025-03-15 19:50:00,Completed,2174.1,0,12319.9
2317,269,2025-07-18 07:02:00,Completed,899.7,0,8097.3
2318,95,2025-12-20 19:38:00,Completed,0,0,11394
2319,45,2025-07-28 14:34:00,Completed,0,0,4497
2320,91,2025-07-27 12:38:00,Completed,0,0,10995
2321,81,2025-09-14 01:19:00,Cancelled,2249.4,0,12746.6
2322,55,2025-10-23 07:41:00,Completed,599.5,0,5395.5
2323,310,2025-02-01 00:03:00,Returned,2249.55,0,12747.45
2324,221,2025-02-20 12:09:00,Completed,389.65,0,7403.35
2325,497,2025-11-04 09:00:00,Returned,0,0,12992
2326,43,2025-07-17 20:40:00,Completed,899.55,0,17091.45
2327,228,2025-01-07 23:07:00,Cancelled,1399.4,0,12594.6
2328,497,2025-08-04 22:27:00,Completed,149.9,79,1428.1
2329,35,2025-03-06 00:50:00,Cancelled,479.7,0,9114.3
2330,281,2025-01-29 13:42:00,Completed,0,0,2999
2331,346,2025-02-28 12:30:00,Returned,0,0,9695
2332,351,2025-09-06 03:34:00,Completed,2099.25,0,11895.75
2333,332,2025-09-20 11:26:00,Completed,0,0,13793
2334,481,2025-05-06 14:53:00,Completed,0,0,5094
2335,360,2025-12-24 02:13:00,Completed,0,0,6843
2336,498,2025-09-03 17:45:00,Completed,404.55,0,2292.45
2337,411,2025-12-16 15:26:00,Completed,419.85,0,2379.15
2338,22,2025-02-18 03:49:00,Completed,0,0,5998
2339,202,2025-05-30 05:27:00,Completed,0,0,6497
2340,162,2025-06-26 07:51:00,Completed,2713.65,0,15377.35
2341,262,2025-05-31 18:27:00,Completed,219.75,0,4175.25
2342,12,2025-06-07 13:40:00,Completed,1359.3,0,12233.7
2343,476,2025-06-20 03:09:00,Returned,79.9,79,798.1
2344,365,2025-09-10 05:38:00,Completed,0,0,20193
2345,68,2025-10-22 03:19:00,Completed,1799.5,0,16195.5
2346,439,2025-12-20 22:42:00,Returned,319.8,0,2878.2
2347,238,2025-03-12 11:07:00,Cancelled,1904.25,0,10790.75
2348,69,2025-02-17 09:28:00,Cancelled,0,0,11895
2349,475,2025-10-18 22:45:00,Completed,0,0,15793
2350,101,2025-07-28 20:14:00,Returned,0,0,1548
2351,71,2025-03-19 00:52:00,Completed,0,0,11893
2352,386,2025-04-19 13:54:00,Completed,0,0,30239
2353,196,2025-01-05 10:40:00,Returned,741.75,0,4203.25
2354,470,2025-08-03 08:36:00,Returned,0,79,1378
2355,319,2025-07-09 02:58:00,Cancelled,0,0,7996
2356,461,2025-06-19 09:25:00,Completed,2451.0,0,13889.0
2357,147,2025-05-11 20:04:00,Completed,689.5,0,6205.5
2358,175,2025-02-08 21:13:00,Completed,0,0,5395
2359,159,2025-08-23 10:22:00,Cancelled,494.85,0,2804.15
2360,53,2025-07-26 16:59:00,Completed,0,0,16292
2361,20,2025-03-21 14:50:00,Returned,1349.55,0,7647.45
2362,331,2025-12-27 06:30:00,Returned,0,79,878
2363,265,2025-07-19 13:51:00,Cancelled,2893.5,0,16396.5
2364,340,2025-04-12 05:26:00,Completed,914.65,0,17378.35
2365,330,2025-10-04 02:37:00,Completed,2054.25,0,11640.75
2366,395,2025-09-18 05:18:00,Completed,0,0,27190
2367,349,2025-06-19 17:52:00,Completed,854.4,0,4841.6
2368,105,2025-03-22 14:11:00,Completed,364.6,0,6927.4
2369,85,2025-06-13 04:55:00,Cancelled,629.5,0,5665.5
2370,482,2025-01-04 17:58:00,Cancelled,2019.1,0,18171.9
2371,234,2025-03-01 03:56:00,Cancelled,2863.8,0,16228.2
2372,102,2025-01-01 19:03:00,Completed,0,0,16693
2373,346,2025-05-29 15:13:00,Returned,449.7,0,4047.3
2374,241,2025-02-18 19:53:00,Returned,984.0,0,8856.0
2375,396,2025-07-24 12:49:00,Completed,0,0,12594
2376,315,2025-07-07 04:10:00,Completed,899.55,0,5097.45
2377,491,2025-12-22 05:08:00,Completed,104.85,79,673.15
2378,235,2025-01-11 11:44:00,Completed,0,0,17990
2379,465,2025-06-18 01:47:00,Returned,349.9,0,3149.1
2380,215,2025-01-05 00:32:00,Completed,0,0,13494
2381,433,2025-08-28 10:38:00,Completed,1559.25,0,8835.75
2382,184,2025-09-09 02:38:00,Completed,479.7,0,4317.3
2383,292,2025-02-16 08:24:00,Completed,0,0,11595
2384,217,2025-07-06 04:49:00,Cancelled,539.75,0,10255.25
2385,462,2025-03-27 23:31:00,Returned,0,0,3598
2386,280,2025-07-20 21:03:00,Completed,1769.25,0,10025.75
2387,144,2025-04-17 04:31:00,Completed,1714.2,0,15427.8
2388,365,2025-04-13 00:05:00,Completed,0,0,10497
2389,421,2025-11-01 18:15:00,Completed,0,0,10342
2390,358,2025-05-23 02:21:00,Cancelled,0,0,13044
2391,473,2025-05-15 22:14:00,Returned,0,0,8792
2392,404,2025-02-12 04:08:00,Returned,0,0,15191
2393,467,2025-04-23 02:53:00,Completed,674.55,0,3822.45
2394,346,2025-05-06 00:55:00,Cancelled,1581.45,0,8961.55
2395,383,2025-06-07 04:42:00,Completed,0,0,4295
2396,208,2025-09-06 13:30:00,Returned,149.8,79,1427.2
2397,446,2025-03-06 21:33:00,Cancelled,689.25,0,3905.75
2398,13,2025-02-14 23:41:00,Completed,0,0,12196
2399,218,2025-08-10 13:28:00,Cancelled,0,0,2997
2400,330,2025-07-23 02:25:00,Completed,2564.1,0,14529.9
2401,1,2025-08-26 09:37:00,Cancelled,0,0,9396
2402,175,2025-11-15 15:30:00,Completed,799.5,0,7195.5
2403,13,2025-10-09 06:58:00,Cancelled,554.75,0,10540.25
2404,396,2025-08-14 03:57:00,Completed,1004.25,0,5690.75
2405,445,2025-07-22 11:51:00,Completed,507.15,0,9635.85
2406,3,2025-11-05 05:16:00,Completed,432.25,0,8212.75
2407,26,2025-11-17 07:41:00,Completed,0,0,4298
2408,175,2025-11-21 00:04:00,Returned,4168.65,0,23622.35
2409,77,2025-04-03 05:14:00,Completed,829.5,0,7465.5
2410,11,2025-03-11 08:50:00,Completed,779.6,0,14812.4
2411,358,2025-06-17 15:56:00,Returned,139.8,79,1337.2
2412,189,2025-07-28 21:49:00,Completed,569.75,0,10825.25
2413,482,2025-07-10 07:16:00,Completed,139.8,79,1337.2
2414,500,2025-10-02 21:52:00,Completed,1041.6,0,5902.4
2415,339,2025-06-30 20:35:00,Completed,259.7,0,2337.3
2416,266,2025-06-10 07:09:00,Completed,0,0,9341
2417,396,2025-11-30 13:49:00,Cancelled,549.6,0,4946.4
2418,354,2025-06-22 17:02:00,Completed,0,0,3198
2419,370,2025-01-17 19:11:00,Cancelled,1719.5,0,15475.5
2420,144,2025-03-30 19:48:00,Completed,0,0,6398
2421,465,2025-03-14 18:20:00,Completed,0,0,4396
2422,287,2025-06-29 03:22:00,Completed,0,0,5597
2423,49,2025-06-09 06:21:00,Completed,899.7,0,5098.3
2424,396,2025-12-17 21:43:00,Returned,0,0,4795
2425,409,2025-02-21 03:09:00,Completed,0,0,6395
2426,419,2025-05-16 04:35:00,Completed,3613.8,0,20478.2
2427,284,2025-12-13 11:22:00,Completed,0,0,6993
2428,119,2025-06-15 03:05:00,Completed,1374.3,0,12368.7
2429,473,2025-08-02 04:30:00,Completed,0,0,1598
2430,227,2025-05-09 12:06:00,Completed,279.9,0,5318.1
2431,369,2025-03-27 13:16:00,Completed,959.25,0,5435.75
2432,262,2025-12-02 14:25:00,Completed,0,0,2997
2433,293,2025-04-30 02:38:00,Completed,449.7,0,8544.3
2434,224,2025-09-10 01:19:00,Completed,1259.55,0,7137.45
2435,277,2025-03-15 04:58:00,Returned,3223.95,0,18269.05
2436,491,2025-01-20 09:32:00,Completed,0,0,4797
2437,75,2025-07-09 19:52:00,Completed,0,0,19792
2438,131,2025-03-09 15:23:00,Completed,4138.8,0,23453.2
2439,384,2025-05-27 20:16:00,Completed,0,0,2247
2440,128,2025-08-12 19:23:00,Completed,0,0,10497
2441,248,2025-09-05 03:43:00,Returned,279.9,0,2519.1
2442,350,2025-10-27 03:43:00,Completed,0,0,8597
2443,261,2025-02-27 13:09:00,Returned,1574.55,0,8922.45
2444,118,2025-11-13 04:10:00,Completed,499.7,0,4497.3
2445,348,2025-08-24 13:49:00,Completed,0,0,3998
2446,264,2025-12-16 14:31:00,Completed,504.7,0,9589.3
2447,6,2025-04-01 00:08:00,Returned,342.1,0,6499.9
2448,451,2025-01-29 05:38:00,Completed,3088.95,0,17504.05
2449,140,2025-07-28 21:44:00,Completed,0,0,12993
2450,278,2025-09-16 03:02:00,Completed,0,0,4397
2451,447,2025-06-10 03:15:00,Completed,0,0,17294
2452,51,2025-05-01 17:42:00,Cancelled,374.7,0,2123.3
2453,351,2025-02-09 21:24:00,Cancelled,79.9,79,798.1
2454,122,2025-10-03 18:43:00,Returned,89.9,79,888.1
2455,7,2025-08-27 23:32:00,Cancelled,0,0,2547
2456,67,2025-02-11 08:44:00,Returned,0,0,6998
2457,59,2025-08-11 07:17:00,Cancelled,549.7,0,4947.3
2458,271,2025-07-10 02:48:00,Completed,84.9,0,1613.1
2459,133,2025-07-06 13:38:00,Completed,769.6,0,6926.4
2460,308,2025-04-06 14:27:00,Completed,199.8,0,1798.2
2461,353,2025-12-12 16:32:00,Completed,439.5,0,3955.5
2462,69,2025-07-25 12:59:00,Completed,0,0,6996
2463,51,2025-04-11 17:54:00,Cancelled,1804.5,0,34285.5
2464,493,2025-02-05 09:19:00,Completed,0,0,23293
2465,413,2025-08-23 13:49:00,Completed,0,0,12094
2466,308,2025-07-23 17:47:00,Completed,114.85,0,2182.15
2467,161,2025-07-13 17:36:00,Completed,0,0,14293
2468,350,2025-11-05 20:14:00,Completed,0,0,8996
2469,59,2025-12-05 20:10:00,Completed,899.7,0,5098.3
2470,144,2025-02-02 01:58:00,Completed,0,0,8997
2471,49,2025-02-11 17:28:00,Completed,0,0,11496
2472,99,2025-01-11 02:34:00,Completed,3103.5,0,17586.5
2473,336,2025-05-10 18:30:00,Completed,0,0,14945
2474,280,2025-07-29 10:26:00,Completed,314.55,0,1782.45
2475,482,2025-01-05 13:04:00,Completed,359.8,0,3238.2
2476,425,2025-02-18 05:38:00,Completed,1589.4,0,14304.6
2477,157,2025-11-08 13:13:00,Completed,0,0,7497
2478,437,2025-12-20 22:37:00,Returned,0,0,8997
2479,59,2025-04-17 20:52:00,Completed,0,0,9092
2480,114,2025-12-20 06:26:00,Completed,509.7,0,9684.3
2481,297,2025-01-19 01:19:00,Returned,0,0,1998
2482,183,2025-06-01 11:33:00,Completed,779.4,0,4416.6
2483,281,2025-03-05 04:30:00,Completed,342.35,0,6504.65
2484,225,2025-05-20 02:53:00,Cancelled,244.8,0,4651.2
2485,445,2025-08-04 05:57:00,Completed,944.7,0,5353.3
2486,120,2025-10-20 19:16:00,Completed,0,0,9895
2487,200,2025-04-22 01:38:00,Completed,269.7,0,2427.3
2488,339,2025-06-22 19:02:00,Returned,0,0,17091
2489,384,2025-11-09 19:55:00,Completed,0,0,6398
2490,334,2025-02-17 13:25:00,Cancelled,0,0,2499
2491,241,2025-04-09 13:28:00,Completed,0,0,15491
2492,68,2025-11-30 05:41:00,Completed,0,0,5794
2493,376,2025-05-01 13:20:00,Completed,0,0,3897
2494,149,2025-05-18 05:18:00,Cancelled,899.7,0,17094.3
2495,358,2025-11-04 09:28:00,Completed,482.2,0,9161.8
2496,141,2025-01-05 19:51:00,Cancelled,1034.1,0,5859.9
2497,362,2025-02-03 06:29:00,Completed,1311.6,0,7432.4
2498,261,2025-04-02 12:55:00,Completed,0,0,5997
2499,197,2025-06-13 19:17:00,Completed,1349.7,0,12147.3
2500,222,2025-10-26 21:59:00,Completed,0,0,10997
2501,197,2025-02-17 18:16:00,Completed,104.85,79,673.15
2502,428,2025-11-15 07:50:00,Completed,439.7,0,3957.3
2503,345,2025-04-01 16:47:00,Completed,2173.8,0,12318.2
2504,118,2025-05-02 08:13:00,Completed,0,0,10843
2505,223,2025-07-05 09:11:00,Completed,0,0,16395
2506,169,2025-06-25 00:28:00,Completed,0,0,12395
2507,325,2025-09-25 19:23:00,Cancelled,969.2,0,8722.8
2508,168,2025-04-18 10:38:00,Completed,0,0,21391
2509,20,2025-10-31 18:21:00,Completed,107.35,0,2039.65
2510,379,2025-11-09 20:25:00,Returned,861.9,0,16376.1
2511,9,2025-07-29 22:06:00,Completed,0,0,2397
2512,434,2025-05-14 19:28:00,Completed,299.85,0,1699.15
2513,408,2025-08-18 03:21:00,Completed,1303.95,0,7389.05
2514,217,2025-01-11 21:06:00,Completed,2533.8,0,14358.2
2515,295,2025-09-22 10:01:00,Completed,0,0,14792
2516,176,2025-06-09 01:08:00,Returned,1319.1,0,7474.9
2517,86,2025-06-19 14:07:00,Completed,0,0,5998
2518,276,2025-06-15 22:31:00,Completed,1059.6,0,9536.4
2519,265,2025-11-28 09:36:00,Completed,0,0,21192
2520,12,2025-02-10 04:28:00,Cancelled,1192.05,0,22648.95
2521,465,2025-12-29 15:29:00,Completed,0,0,15094
2522,111,2025-05-10 09:43:00,Completed,569.25,0,3225.75
2523,383,2025-05-06 07:06:00,Cancelled,0,0,2999
2524,226,2025-12-14 13:05:00,Completed,0,0,3199
2525,155,2025-05-24 11:29:00,Completed,1079.6,0,20512.4
2526,261,2025-11-11 17:58:00,Cancelled,0,0,9640
2527,430,2025-09-15 22:21:00,Completed,1079.6,0,9716.4
2528,239,2025-08-03 17:30:00,Completed,0,79,778
2529,216,2025-08-28 11:05:00,Completed,0,0,13794
2530,319,2025-10-29 01:50:00,Completed,0,0,1998
2531,191,2025-07-23 11:46:00,Cancelled,309.75,0,5885.25
2532,269,2025-06-20 20:42:00,Completed,1439.5,0,12955.5
2533,17,2025-11-20 21:58:00,Returned,699.8,0,6298.2
2534,438,2025-10-20 23:05:00,Completed,299.7,0,1698.3
2535,423,2025-08-04 02:05:00,Cancelled,1769.1,0,15921.9
2536,206,2025-08-07 02:19:00,Returned,1289.3,0,11603.7
2537,250,2025-12-09 00:17:00,Returned,0,0,14890
2538,365,2025-03-10 11:25:00,Completed,0,0,8744
2539,2,2025-04-03 18:45:00,Completed,2038.8,0,11553.2
2540,217,2025-03-31 04:04:00,Completed,0,79,1578
2541,273,2025-07-18 12:02:00,Completed,2199.1,0,19791.9
2542,174,2025-03-27 08:29:00,Completed,929.65,0,17663.35
2543,9,2025-12-11 05:58:00,Returned,157.3,0,2988.7
2544,276,2025-12-16 22:48:00,Completed,217.3,0,4128.7
2545,259,2025-12-12 06:00:00,Completed,1664.1,0,9429.9
2546,179,2025-04-18 19:59:00,Cancelled,1034.6,0,19657.4
2547,414,2025-11-14 01:51:00,Cancelled,2459.1,0,13934.9
2548,193,2025-08-24 11:48:00,Cancelled,599.7,0,3398.3
2549,160,2025-09-30 18:05:00,Cancelled,524.85,0,2974.15
2550,420,2025-05-13 12:12:00,Completed,0,0,6697
2551,449,2025-07-09 18:29:00,Returned,0,0,11496
2552,264,2025-06-10 04:30:00,Completed,0,0,10794
2553,43,2025-06-20 20:22:00,Completed,0,0,9497
2554,31,2025-06-07 09:00:00,Completed,2878.5,0,16311.5
2555,156,2025-12-06 10:20:00,Completed,0,0,15791
2556,303,2025-02-20 04:26:00,Cancelled,0,0,22093
2557,470,2025-02-22 00:26:00,Completed,0,0,32988
2558,341,2025-05-09 04:51:00,Returned,0,0,8997
2559,423,2025-09-15 04:09:00,Returned,179.8,0,1618.2
2560,333,2025-07-15 19:36:00,Completed,212.3,0,4033.7
2561,294,2025-12-29 02:47:00,Completed,0,0,4497
2562,339,2025-11-21 20:59:00,Returned,0,0,13692
2563,81,2025-03-16 00:02:00,Returned,1393.95,0,7899.05
2564,481,2025-03-04 04:39:00,Completed,0,0,3198
2565,170,2025-12-13 16:56:00,Returned,1349.55,0,7647.45
2566,9,2025-07-14 01:18:00,Cancelled,249.95,0,4749.05
2567,215,2025-07-03 09:56:00,Completed,0,0,20593
2568,446,2025-02-12 20:32:00,Returned,449.7,0,4047.3
2569,322,2025-07-01 13:51:00,Completed,539.25,0,3055.75
2570,227,2025-07-15 11:27:00,Returned,0,0,14895
2571,332,2025-03-07 04:53:00,Cancelled,0,0,2499
2572,196,2025-01-05 08:30:00,Cancelled,0,0,12695
2573,63,2025-05-12 16:37:00,Completed,854.7,0,16239.3
2574,38,2025-10-29 22:48:00,Completed,1439.5,0,12955.5
2575,288,2025-05-03 18:22:00,Completed,1789.2,0,16102.8
2576,5,2025-10-12 08:55:00,Cancelled,0,0,16440
2577,397,2025-12-06 21:34:00,Returned,1086.9,0,6159.1
2578,390,2025-02-26 16:13:00,Completed,1214.55,0,6882.45
2579,176,2025-08-07 17:46:00,Completed,324.6,0,6167.4
2580,113,2025-09-03 08:46:00,Completed,234.85,0,4462.15
2581,42,2025-09-02 10:57:00,Completed,952.1,0,18089.9
2582,363,2025-08-23 08:05:00,Returned,479.7,0,4317.3
2583,220,2025-08-16 10:48:00,Completed,254.7,0,2292.3
2584,132,2025-06-21 07:17:00,Cancelled,2391.3,0,13550.7
2585,226,2025-09-29 19:27:00,Completed,0,0,10497
2586,378,2025-09-16 05:03:00,Completed,0,0,32789
2587,473,2025-05-24 04:08:00,Cancelled,1359.3,0,12233.7
2588,211,2025-10-11 01:36:00,Returned,769.65,0,14623.35
2589,407,2025-04-15 06:58:00,Completed,0,0,4998
2590,383,2025-05-04 11:50:00,Cancelled,0,0,13392
2591,126,2025-10-27 04:57:00,Completed,169.8,0,1528.2
2592,477,2025-07-26 20:44:00,Completed,4798.5,0,27191.5
2593,55,2025-11-03 22:09:00,Returned,0,0,17792
2594,44,2025-07-02 10:46:00,Returned,369.6,0,3326.4
2595,175,2025-06-13 17:08:00,Completed,0,0,15996
2596,190,2025-07-23 15:41:00,Cancelled,0,0,18192
2597,426,2025-06-25 02:42:00,Cancelled,0,0,2547
2598,248,2025-07-11 11:04:00,Completed,0,0,7794
2599,220,2025-05-22 19:34:00,Completed,1064.4,0,9579.6
2600,226,2025-08-16 13:22:00,Completed,489.75,0,9305.25
2601,135,2025-11-29 22:13:00,Returned,0,0,5793
2602,441,2025-07-30 18:11:00,Completed,299.7,0,1698.3
2603,250,2025-07-27 22:15:00,Completed,74.95,79,1503.05
2604,238,2025-08-27 03:03:00,Returned,64.95,79,1313.05
2605,237,2025-08-21 07:49:00,Completed,0,0,11892
2606,181,2025-07-07 14:32:00,Completed,1668.9,0,15020.1
2607,49,2025-07-21 17:21:00,Returned,1394.55,0,7902.45
2608,495,2025-07-10 11:35:00,Completed,744.4,0,6699.6
2609,23,2025-03-21 16:49:00,Completed,0,0,6598
2610,110,2025-12-02 20:19:00,Completed,159.9,0,1439.1
2611,129,2025-07-25 18:28:00,Returned,209.7,0,1887.3
2612,251,2025-12-22 07:18:00,Completed,0,0,8343
2613,481,2025-05-26 11:45:00,Completed,0,0,2598
2614,312,2025-07-18 03:01:00,Completed,1509.2,0,13582.8
2615,405,2025-11-27 08:36:00,Completed,1874.2,0,16867.8
2616,57,2025-07-06 18:51:00,Completed,634.7,0,12059.3
2617,361,2025-09-27 19:26:00,Completed,0,0,24491
2618,119,2025-06-26 03:48:00,Completed,0,0,4998
2619,310,2025-08-28 09:10:00,Completed,274.7,0,5219.3
2620,365,2025-10-18 13:28:00,Completed,0,0,11543
2621,345,2025-04-27 11:49:00,Returned,0,0,12593
2622,122,2025-08-30 18:16:00,Returned,1349.55,0,7647.45
2623,220,2025-10-26 03:05:00,Completed,0,0,13297
2624,444,2025-03-23 12:05:00,Completed,1569.1,0,14121.9
2625,323,2025-11-19 08:24:00,Completed,899.75,0,17095.25
2626,474,2025-02-09 03:33:00,Completed,0,0,17294
2627,74,2025-01-30 06:35:00,Returned,99.9,79,978.1
2628,263,2025-06-04 03:34:00,Completed,1829.25,0,10365.75
2629,102,2025-05-05 10:17:00,Completed,129.9,79,1248.1
2630,278,2025-04-17 12:00:00,Completed,149.8,79,1427.2
2631,240,2025-09-05 01:46:00,Cancelled,239.7,0,2157.3
2632,56,2025-10-06 07:49:00,Completed,0,0,17190
2633,95,2025-02-18 15:09:00,Completed,232.2,0,4411.8
2634,257,2025-07-19 18:14:00,Completed,949.75,0,18045.25
2635,132,2025-11-11 13:29:00,Completed,0,0,2997
2636,19,2025-06-15 22:57:00,Returned,854.4,0,4841.6
2637,495,2025-10-17 23:45:00,Completed,0,0,1998
2638,417,2025-12-05 03:45:00,Cancelled,0,0,22689
2639,204,2025-10-06 04:37:00,Completed,2114.25,0,11980.75
2640,327,2025-07-23 23:08:00,Completed,0,0,4998
2641,293,2025-01-13 17:45:00,Cancelled,317.2,0,6026.8
2642,119,2025-09-15 09:12:00,Returned,199.9,0,3798.1
2643,123,2025-06-17 02:30:00,Completed,0,0,17692
2644,449,2025-03-25 23:05:00,Completed,374.85,0,2124.15
2645,97,2025-02-14 18:21:00,Completed,954.2,0,8587.8
2646,42,2025-09-06 22:01:00,Completed,449.7,0,2548.3
2647,465,2025-01-30 18:19:00,Completed,0,0,6697
2648,130,2025-10-04 07:48:00,Returned,0,0,15993
2649,233,2025-07-26 14:29:00,Returned,2338.8,0,13253.2
2650,347,2025-11-22 21:53:00,Completed,0,79,978
2651,116,2025-04-01 08:37:00,Completed,382.15,0,7260.85
2652,440,2025-01-23 18:19:00,Returned,744.65,0,14148.35
2653,248,2025-01-27 14:38:00,Cancelled,0,0,4496
2654,248,2025-10-22 15:25:00,Completed,1416.3,0,8025.7
2655,78,2025-03-27 12:43:00,Cancelled,0,0,4696
2656,297,2025-01-06 19:32:00,Completed,1933.5,0,10956.5
2657,473,2025-11-29 22:55:00,Completed,0,0,9897
2658,401,2025-10-08 15:02:00,Cancelled,1761.45,0,9981.55
2659,458,2025-07-28 04:24:00,Completed,1204.4,0,10839.6
2660,184,2025-03-05 04:35:00,Cancelled,0,0,22641
2661,119,2025-04-09 21:49:00,Completed,449.85,0,2549.15
2662,476,2025-04-28 08:17:00,Completed,0,0,8997
2663,290,2025-05-13 22:14:00,Returned,449.85,0,8547.15
2664,98,2025-06-24 14:34:00,Completed,0,0,12794
2665,367,2025-01-25 01:50:00,Completed,499.3,0,4493.7
2666,126,2025-02-24 03:37:00,Returned,34.95,79,743.05
2667,494,2025-06-09 04:33:00,Completed,339.75,0,6455.25
2668,246,2025-10-13 13:35:00,Cancelled,0,0,24692
2669,63,2025-05-08 02:58:00,Completed,374.85,0,7122.15
2670,206,2025-08-01 06:37:00,Cancelled,479.4,0,4314.6
2671,471,2025-09-23 15:12:00,Returned,34.95,79,743.05
2672,186,2025-07-29 05:36:00,Completed,0,0,9295
2673,278,2025-10-13 16:00:00,Completed,0,0,3998
2674,92,2025-09-27 15:19:00,Completed,0,0,2999
2675,375,2025-12-27 20:48:00,Completed,89.9,0,1708.1
2676,485,2025-05-20 02:25:00,Completed,1619.3,0,14573.7
2677,333,2025-01-10 03:22:00,Completed,699.4,0,6294.6
2678,247,2025-10-01 10:18:00,Returned,2084.25,0,11810.75
2679,73,2025-05-02 22:35:00,Completed,1993.95,0,11299.05
2680,118,2025-03-10 12:31:00,Completed,714.3,0,6428.7
2681,49,2025-07-06 01:46:00,Completed,1731.45,0,9811.55
2682,24,2025-03-03 17:09:00,Cancelled,1299.3,0,11693.7
2683,426,2025-05-18 18:41:00,Completed,1114.55,0,21176.45
2684,416,2025-03-05 02:27:00,Completed,0,0,22192
2685,469,2025-04-04 09:35:00,Completed,0,0,2597
2686,308,2025-02-10 16:59:00,Cancelled,2999.25,0,16995.75
2687,373,2025-08-19 07:48:00,Returned,0,0,23692
2688,441,2025-06-05 19:57:00,Completed,834.6,0,15857.4
2689,458,2025-09-23 21:41:00,Completed,92.4,0,1755.6
2690,332,2025-01-10 20:18:00,Completed,0,0,4695
2691,147,2025-01-05 19:04:00,Completed,0,0,4495
2692,196,2025-12-22 22:53:00,Completed,0,0,5196
2693,212,2025-11-03 07:03:00,Cancelled,0,0,2097
2694,348,2025-06-20 04:29:00,Completed,0,0,2598
2695,203,2025-06-09 02:16:00,Completed,869.25,0,4925.75
2696,65,2025-11-09 07:13:00,Completed,0,0,22993
2697,316,2025-08-02 21:26:00,Returned,769.4,0,6924.6
2698,380,2025-06-04 14:46:00,Completed,3388.8,0,19203.2
2699,361,2025-11-22 01:27:00,Completed,0,0,11992
2700,163,2025-05-14 21:03:00,Returned,2338.95,0,13254.05
2701,371,2025-12-28 23:03:00,Returned,2023.95,0,11469.05
2702,301,2025-01-10 08:20:00,Completed,2174.25,0,12320.75
2703,172,2025-08-22 06:15:00,Cancelled,0,79,1078
2704,120,2025-05-22 10:15:00,Returned,674.85,0,12822.15
2705,433,2025-04-02 04:18:00,Completed,709.4,0,6384.6
2706,29,2025-05-04 07:22:00,Completed,449.85,0,8547.15
2707,420,2025-01-15 15:45:00,Completed,394.7,0,7499.3
2708,140,2025-03-19 04:57:00,Returned,1589.25,0,9005.75
2709,191,2025-07-10 02:08:00,Completed,0,0,11995
2710,47,2025-05-08 23:56:00,Completed,0,0,4497
2711,313,2025-05-11 02:39:00,Returned,1109.3,0,9983.7
2712,89,2025-09-21 20:41:00,Completed,859.4,0,7734.6
2713,433,2025-02-08 21:42:00,Cancelled,459.7,0,4137.3
2714,482,2025-02-07 10:02:00,Completed,1889.4,0,17004.6
2715,415,2025-07-03 21:41:00,Completed,0,0,23491
2716,22,2025-10-31 01:06:00,Completed,0,0,3198
2717,376,2025-04-21 19:09:00,Completed,0,0,2097
2718,144,2025-07-20 21:07:00,Completed,329.55,0,1867.45
2719,363,2025-10-02 23:22:00,Completed,1558.95,0,8834.05
2720,172,2025-07-24 17:34:00,Completed,2214.3,0,19928.7
2721,422,2025-01-01 23:40:00,Cancelled,0,0,3198
